HIP,RAhms,DEdms,Vmag,RAICRS,DEICRS,Plx,pmRA,pmDE,e_Plx,B-V,Notes,_RA.icrs,_DE.icrs,x,y,z,adjusted_brightness
3632,00 46 32.98,+15 28 32.2,5.36,11.63740001,15.47561194,5.55,-29.45,-44.22,0.82,1.559,P,11.63732574,15.47550446,554.454398408408,114.1905333440371,156.7314943696004,5.360000133514405
3675,00 47 01.43,+11 58 26.2,5.51,11.75594336,11.97393464,12.45,53.83,-35.12,0.81,0.987,,11.75607711,11.97384928,250.7771998191741,52.188940406229065,54.32465434222578,5.510000228881836
3693,00 47 20.39,+24 16 02.6,4.08,11.83495908,24.26737703,17.98,-101.23,-81.89,0.83,1.1,P,11.83468919,24.26717799,161.77762407163388,33.900134266273945,74.51866066264434,4.079999923706055
3697,00 47 23.62,+06 44 27.5,5.98,11.84843074,6.74098135,7.16,14.42,-10.26,0.94,0.941,,11.84846603,6.74095641,442.5261077155239,92.83885794896271,53.444388194850966,5.980000019073486
3717,00 47 43.20,-18 03 41.1,5.7,11.93000731,-18.06142264,8.11,30.18,34.4,0.76,1.3,,11.93008447,-18.06133903,374.17167648777905,79.05497831365906,-123.80658796548417,5.699999809265137
3721,00 47 46.02,+74 50 51.3,5.42,11.94174879,74.84758739,4.06,15.03,-5.94,0.55,-0.066,,11.94188855,74.84757295,205.34051904575065,43.42832959352386,775.0400438657211,5.420000076293945
3741,00 48 01.05,-21 43 20.9,5.57,12.00437854,-21.72247464,6.72,24.99,-7.23,0.79,-0.058,,12.00444392,-21.72249221,445.1025351453591,94.64498779799574,-168.12663248296244,5.570000171661378
3750,00 48 08.88,+72 40 28.0,5.86,12.03698124,72.67445774,14.65,133.71,9.87,1.35,1.01,,12.03807254,72.67448173,64.8112474443305,13.819806146403293,212.42918627570361,5.860000133514404
3760,00 48 17.34,+07 17 59.7,5.92,12.07226858,7.29991977,4.93,111.61,3.41,0.82,1.104,,12.07254207,7.29992806,641.3924762743766,137.17774433195686,84.02148791434644,5.920000076293944
3765,00 48 22.53,+05 17 00.2,5.74,12.09388786,5.28338873,134.04,758.04,-1141.22,0.86,0.89,,12.09573817,5.28061493,23.680271751884835,5.073962646739966,2.2395331515226014,5.739999771118164
3781,00 48 35.12,-74 55 24.1,5.09,12.14632729,-74.92335356,15.94,133.21,-34.59,0.48,1.345,,12.14757205,-74.92343763,58.200557424845385,12.526355017722578,-195.6603329470641,5.0900001525878915
3786,00 48 40.90,+07 35 06.7,4.44,12.17039736,7.58520186,10.69,83.14,-50.48,0.78,1.5,,12.17060122,7.58507917,295.49544567802576,63.72869032889726,40.25452125719476,4.440000057220459
3801,00 48 49.99,+50 58 05.5,4.9,12.20830552,50.96819154,8.37,30.28,-9.82,0.76,-0.091,,12.20842239,50.96816767,239.73271181194286,51.86836323033079,302.5515675283165,4.9000000953674325
3810,00 48 58.71,+16 56 28.1,5.07,12.2446238,16.9411337,41.8,-2.33,-201.57,0.75,0.502,,12.24461788,16.94064377,72.90879534081337,15.822889258655692,22.725563317633036,5.070000171661377
3821,00 49 05.10,+57 48 59.6,3.46,12.27125262,57.8165477,167.99,1087.11,-559.65,0.62,0.587,,12.27621323,57.81518734,10.100049067980192,2.1968584540767697,16.4241411486856,3.460000038146972
3834,00 49 13.90,-24 08 11.5,5.9,12.3079102,-24.13652681,17.7,77.47,-59.62,0.99,0.944,,12.30811653,-24.13667172,164.56424650068104,35.904628173280805,-74.51192712464382,5.9000000953674325
3849,00 49 25.55,-13 33 39.7,5.59,12.35647376,-13.56101709,10.02,103.34,-105.83,0.86,1.325,,12.35673214,-13.56127432,310.35229339470243,67.98816649352742,-70.08010737317232,5.5900001525878915
3881,00 49 48.83,+41 04 44.2,4.53,12.45345723,41.07895474,4.8,22.68,-18.05,0.75,-0.136,,12.45353036,41.07891087,499.9135231740185,110.40219571934684,446.2792275929545,4.53000020980835
3885,00 49 53.11,+27 42 37.1,5.55,12.47128657,27.71031105,9.4,86.54,-10.2,0.88,0.398,,12.47152416,27.71028626,299.7884059459275,66.30391392697253,161.26641147983906,5.550000190734863
3909,00 50 07.72,-10 38 37.6,5.17,12.53218487,-10.64377045,64.69,-224.67,-228.44,1.03,0.514,,12.53162924,-10.64432569,48.53907334255391,10.789446901764594,-8.19268901227264,5.170000076293945
3949,00 50 41.13,-50 59 12.9,5.24,12.67136689,-50.98692422,13.06,62.99,44.67,0.59,0.356,P,12.6716101,-50.98681565,159.73302281692716,35.9135451678962,-188.42583970402146,5.239999771118164
3951,00 50 43.57,+64 14 51.3,5.35,12.68155194,64.24758084,4.01,29.39,-12.85,0.58,0.528,,12.68171635,64.24754961,344.6040662407226,77.54323339612336,732.2235293075624,5.349999904632569
4104,00 52 40.60,-24 00 21.3,5.47,13.16917061,-24.00592567,6.52,37.32,33.58,0.91,1.275,,13.16926991,-24.00584405,444.7808060562418,104.0699047112057,-203.32115226914064,5.46999979019165
4147,00 53 00.49,-01 08 39.2,4.78,13.25204382,-1.1442206,6.28,6.49,-16.29,0.85,1.55,,13.2520596,-1.14426019,505.2286154604427,118.9845488299446,-7.753185350045954,4.78000020980835
4151,00 53 04.28,+61 07 24.8,4.8,13.26783051,61.12355735,53.85,-68.45,169.72,0.6,0.54,,13.267486,61.12396986,28.455060212047087,6.709625669270424,53.011363428852654,4.800000190734863
4200,00 53 37.78,-62 52 16.9,5.73,13.40741156,-62.87135327,5.32,74.42,0.65,0.56,1.574,,13.40780824,-62.87135169,287.81461546312914,68.60648510531006,-536.6168067904202,5.730000019073486
4267,00 54 35.22,+19 11 18.4,5.8,13.64674999,19.18843611,8.88,11.05,-7.69,1.01,-0.016,,13.64677843,19.18841742,336.9327219621055,81.80366930338826,120.66264859627834,5.800000190734863
4283,00 54 52.76,+83 42 26.9,5.59,13.71984836,83.70746159,13.3,62.0,-10.71,0.57,0.105,,13.72122324,83.70743556,26.098956908101073,6.37181190706189,243.63603718615948,5.590000152587891
4288,00 54 58.02,+23 37 42.4,5.46,13.74174956,23.62844595,25.69,137.06,-45.58,1.29,1.012,,13.74211318,23.62833516,112.93125142210788,27.61686742792053,50.86106352277897,5.460000038146973
4292,00 55 00.19,+58 58 22.1,4.83,13.75080422,58.97279657,8.02,-32.24,-40.69,0.65,1.216,,13.75065219,58.97269767,203.51487038096664,49.802752345135225,348.3251878480289,4.829999923706055
4293,00 55 00.30,-69 31 37.1,5.45,13.75124739,-69.52697888,15.52,7.92,-43.35,0.52,1.095,,13.75130243,-69.52708424,74.86689839392848,18.32154463814542,-195.39938092473284,5.449999809265137
4346,00 55 42.40,-07 20 49.3,5.88,13.92668443,-7.34703997,6.54,-6.99,-44.82,1.0,1.52,,13.9266673,-7.34714891,480.56018825745605,119.16401148724717,-57.750608127223956,5.880000114440918
4371,00 56 01.51,-11 15 59.4,5.35,14.00627513,-11.26650685,6.24,-26.79,-8.01,0.8,1.505,,14.00620874,-11.26652632,498.03470896303173,124.23208999613021,-97.29904128849202,5.349999904632568
4422,00 56 40.01,+59 10 52.2,4.62,14.16671042,59.18116582,15.84,-92.56,-45.33,0.58,0.957,,14.1662713,59.18105564,102.2339704185294,25.805974339939908,176.74623699156814,4.619999885559082
4427,00 56 42.50,+60 43 00.3,2.15,14.17708808,60.71674966,5.32,25.65,-3.82,0.56,-0.046,P,14.17721554,60.71674038,290.5997742889999,73.40938629437132,534.4759425733839,2.150000095367431
4436,00 56 45.10,+38 29 57.3,3.86,14.18790699,38.49925513,23.93,152.78,36.82,1.22,0.13,,14.18838148,38.49934462,103.36423275094006,26.13197844545856,84.80419109535163,3.859999895095825
4440,00 56 46.94,+60 21 46.3,5.56,14.19558745,60.36284769,5.31,27.37,-4.77,0.61,-0.054,,14.19572198,60.3628361,294.3241467877953,74.45131832444604,533.6175419143115,5.559999942779541
4463,00 57 12.43,+23 25 03.9,4.4,14.30178237,23.41775997,13.44,-43.72,-46.06,0.75,0.94,,14.30166657,23.41764802,215.682071600861,54.983853422817674,96.40096533376386,4.400000095367432
4510,00 57 50.15,+28 59 32.0,5.44,14.4589515,28.9922356,4.63,5.28,-7.77,0.74,1.076,,14.45896617,28.99221671,596.362678649091,153.77420658825145,341.27262548455434,5.440000057220459
4552,00 58 14.19,+33 57 03.8,5.99,14.55914315,33.95105921,17.19,35.25,-71.86,0.83,1.0,,14.55924644,33.95088455,152.2619449689157,39.545293122408374,105.91386951025511,5.989999771118164
4572,00 58 31.00,+66 21 06.6,5.97,14.62916229,66.35182541,8.67,43.44,-13.19,0.6,-0.008,,14.62942551,66.35179335,145.9349150333541,38.09253791077093,344.4341672892784,5.96999979019165
4577,00 58 36.35,-29 21 26.9,4.3,14.65144118,-29.35746436,4.85,22.44,6.3,0.84,-0.154,,14.65150376,-29.35744905,570.7279292154259,149.21097778917883,-322.1978439070838,4.300000190734863
4587,00 58 43.89,-11 22 47.8,5.62,14.68286462,-11.37993895,10.35,-33.16,-15.02,0.96,0.949,,14.68278241,-11.37997546,299.4707797515358,78.46902732876495,-58.04859777875108,5.619999885559082
4675,01 00 03.55,+44 42 47.9,5.69,15.01477994,44.71330426,7.76,14.72,-25.24,1.11,-0.01,,15.01483029,44.71324291,288.3479427292125,77.34238937964835,295.56761812514316,5.690000057220459
4770,01 01 18.23,-38 54 59.9,5.59,15.32593934,-38.91664868,5.19,66.98,49.92,0.77,1.185,,15.32614858,-38.91652735,483.2770784940306,132.44501625536913,-378.7481407986882,5.590000152587891
4852,01 02 26.38,-31 33 07.4,5.5,15.60990729,-31.55204219,14.39,81.0,15.25,0.73,0.083,,15.61013832,-31.55200512,188.09964086969882,52.55345899795346,-114.8034976299248,5.5
4889,01 02 49.09,+31 48 15.6,5.5,15.70452742,31.80433674,7.87,15.53,-30.38,0.68,-0.043,,15.70457184,31.8042629,338.8942285070079,95.28785775214753,218.3081906290645,5.500000000000001
4890,01 02 49.19,-46 23 50.4,5.39,15.7049656,-46.39733801,13.86,-2.21,10.96,0.61,0.9,,15.70495781,-46.39731137,158.41618139660113,44.543573107347285,-168.05823584420884,5.389999866485597
4903,01 02 54.28,+41 20 42.7,5.95,15.72614941,41.34519861,9.49,-16.96,-16.95,0.86,0.161,,15.7260945,41.34515741,248.24145581455957,69.89986992931607,226.92694064294736,5.949999809265137
4906,01 02 56.66,+07 53 24.3,4.27,15.73606615,7.89007256,17.14,-80.57,25.88,0.81,0.952,,15.73586845,7.89013546,181.336874860357,51.09474266572908,26.10912184079474,4.269999980926514
4914,01 03 02.60,-04 50 10.9,5.4,15.76085267,-4.83635047,7.95,-117.05,-102.91,0.86,1.106,,15.76056716,-4.8366006,394.0446901818551,111.21253161121567,-22.63049498385878,5.4000000953674325
4962,01 03 37.01,+61 04 29.4,5.92,15.9041982,61.07482982,2.16,-1.54,-2.96,0.87,0.512,,15.90419046,61.07482263,702.0359639880642,200.0359542439048,1320.9823817555518,5.920000076293945
4998,01 04 02.39,+52 30 08.3,5.99,16.00995036,52.50230919,3.29,1.44,-61.03,0.69,1.447,,16.00995611,52.50216085,579.7837576942628,166.35937799838902,786.1433966893601,5.989999771118165
5021,01 04 19.55,+61 34 48.9,5.83,16.08145357,61.58024409,12.47,-79.86,-24.77,0.63,0.569,,16.08104573,61.58018388,119.55175526418147,34.46493330084499,229.92138271747677,5.829999923706055
5081,01 05 05.35,+14 56 45.6,5.64,16.27229777,14.94600386,18.28,6.94,53.33,0.79,0.42,,16.27231523,14.94613348,165.4013841482718,48.279933618465066,45.99463324265822,5.639999866485596
5131,01 05 40.93,+21 28 23.6,5.33,16.42053152,21.4732162,13.67,44.3,-14.32,1.47,0.003,D,16.42064722,21.47318139,212.87359663375133,62.735045668725014,87.29892337929776,5.329999923706055
5132,01 05 41.68,+21 27 55.7,5.55,16.42365838,21.46547318,14.67,53.93,-12.63,1.72,-0.048,D,16.42379923,21.46544248,198.37014964422406,58.47255758842337,81.32010375628023,5.550000190734864
5165,01 06 05.11,-46 43 06.6,3.32,16.52127713,-46.71849042,16.46,-70.16,31.6,22.22,0.885,G,16.5210284,-46.71841361,133.60344943850507,39.62915524675236,-140.7330433749298,3.319999933242798
5164,01 06 05.13,-09 50 21.7,5.58,16.52137513,-9.83936845,5.48,30.98,5.89,0.68,0.009,,16.52145155,-9.83935413,564.554518700408,167.45778732611333,-84.44407872868439,5.579999923706055
5268,01 07 18.57,-61 46 30.9,5.36,16.82738598,-61.77526197,11.68,73.79,-11.24,0.5,0.884,P,16.82776521,-61.77528929,132.67064716447206,40.124805929308096,-242.2615486492229,5.360000133514404
5296,01 07 46.12,-09 47 08.1,5.71,16.94216802,-9.78559168,20.97,149.04,16.99,0.66,0.446,,16.94253562,-9.78555038,147.18736810953027,44.83728926083111,-22.21183661205019,5.710000038146973
5300,01 07 47.83,-41 29 13.0,5.21,16.94927201,-41.48693516,16.48,36.0,7.85,0.61,0.159,,16.94938882,-41.48691608,143.858332653877,43.8427245115546,-128.5051877993653,5.210000038146973
5310,01 07 57.11,+20 44 21.6,5.56,16.98795829,20.73932115,20.23,85.43,-85.81,0.81,0.121,,16.98818032,20.73911258,144.12886626113215,44.031496188608884,57.06481699750771,5.559999942779542
5317,01 08 00.72,+43 56 32.1,5.04,17.00299391,43.94224107,16.61,160.96,-61.32,0.73,0.109,,17.00353724,43.94209203,135.14304389986665,41.32511251241349,136.1963525708191,5.039999961853028
5336,01 08 12.92,+54 55 27.2,5.17,17.05383776,54.92422766,132.4,3421.44,-1599.27,0.6,0.704,D,17.06830755,54.92033969,13.527310028501546,4.149615555400247,20.150758532154263,5.170000076293945
5346,01 08 22.34,+05 39 00.8,5.51,17.09309979,5.6502213,27.84,-248.4,-165.49,0.88,0.334,,17.09249309,5.64981907,111.38152871806106,34.250714569424595,11.528880088075564,5.510000228881836
5348,01 08 23.06,-55 14 45.0,3.94,17.0960837,-55.24583235,11.66,21.17,29.7,0.77,-0.12,G,17.09617396,-55.24576016,154.2170630860449,47.43182388370968,-228.33519071044734,3.940000057220459
5361,01 08 33.45,+58 15 48.5,5.77,17.13936547,58.26347937,5.75,17.15,-12.39,0.65,-0.019,,17.13944472,58.26344926,284.9829971183542,87.88664537636518,482.18287657325845,5.769999980926514
5364,01 08 35.26,-10 10 54.9,3.46,17.14693197,-10.181928,27.73,215.81,-138.33,0.71,1.161,,17.1474649,-10.18226422,110.69152419133094,34.15240246723554,-20.046766522332046,3.4600000381469727
5372,01 08 44.16,+86 15 25.6,4.24,17.18399735,86.25711803,10.43,80.34,-11.36,0.5,1.213,,17.18698865,86.25709041,19.49288465436769,6.0280912402559075,311.89323413484163,4.239999771118164
5434,01 09 30.12,+47 14 30.6,4.26,17.37550908,47.2418241,4.43,3.81,-13.02,0.8,0.012,,17.37552272,47.24179245,476.8031078904504,149.19716002008374,540.3106172381632,4.260000228881836
5447,01 09 43.80,+35 37 15.0,2.07,17.43248991,35.62083048,16.36,175.59,-112.23,0.76,1.576,,17.43301493,35.6205577,154.54182747614087,48.52676024766002,116.0565104649932,2.0699999332427974
5454,01 09 49.20,+19 39 30.2,5.57,17.45502008,19.6583854,8.09,-4.65,9.34,0.66,0.697,,17.45500808,19.6584081,362.0057851711853,113.82747921056553,135.56257444869172,5.570000171661377
5493,01 10 18.85,+42 04 53.7,5.67,17.57852966,42.08157668,18.98,-135.76,-41.87,0.71,0.603,,17.57808507,42.08147491,121.5258326185133,38.50017721865609,115.11133961590367,5.670000076293946
5494,01 10 19.45,+25 27 28.9,5.81,17.58103932,25.45803989,9.06,2.92,-113.75,0.78,1.466,,17.58104718,25.45776341,309.70953426937706,98.13287270476874,154.67000534699156,5.809999942779541
5510,01 10 33.56,+02 26 44.6,5.97,17.63982219,2.44570842,3.63,-8.69,-15.94,0.84,1.491,,17.63980105,2.44566968,855.0648778643961,271.8969808934973,38.32335865000379,5.969999790191651
5518,01 10 39.27,+68 46 43.3,5.32,17.66360631,68.77868759,10.26,35.26,-27.48,0.57,-0.014,,17.66384307,68.7786208,109.58996475907036,34.89797370735547,296.19268411931193,5.320000171661377
5542,01 11 05.93,+55 08 59.8,4.34,17.77471116,55.14994765,23.73,226.62,-19.34,0.68,0.17,,17.77567508,55.14990064,74.75511969104137,23.96484815042856,112.73999294456738,4.340000152587891
5544,01 11 06.77,+31 25 29.2,5.15,17.7782219,31.42476555,5.82,-8.7,-12.02,0.78,0.261,,17.77819712,31.42473633,455.15387924381986,145.94299053350642,292.0437330255783,5.150000095367432
5550,01 11 10.29,+37 43 26.9,5.8,17.79287081,37.72413814,3.56,-15.54,-6.96,0.73,-0.095,,17.79282306,37.72412122,689.6657146923042,221.33283674150917,560.2990759949364,5.800000190734863
5566,01 11 25.52,+64 12 09.8,5.56,17.85631897,64.20272388,7.96,40.94,-19.3,0.6,-0.052,,17.85654762,64.20267697,169.6447446795012,54.65101574761477,368.7319836163979,5.559999942779541
5571,01 11 27.19,+21 02 04.8,4.66,17.86330901,21.03467568,7.42,41.66,-10.55,0.68,1.024,,17.8634175,21.03465004,390.30680272785366,125.78956983529626,157.6982122225952,4.65999984741211
5586,01 11 39.59,+30 05 23.0,4.51,17.91494471,30.08972962,20.11,74.29,-37.61,0.87,1.092,,17.9151534,30.08963821,133.46212432162503,43.145573056643826,81.27394341263478,4.510000228881836
5589,01 11 41.37,+65 01 08.0,5.57,17.92237013,65.01888517,8.99,23.85,-12.92,0.6,-0.072,,17.92250739,65.01885377,145.71225183433071,47.126622409993075,328.7005008933651,5.570000171661377
5594,01 11 43.54,-02 15 03.7,5.93,17.93142731,-2.25102487,7.4,-57.83,-22.21,0.82,1.403,,17.93128664,-2.25107885,418.9463379192882,135.56970854392642,-13.445554164095254,5.929999828338623
5626,01 12 16.51,+79 40 26.3,5.6,18.06878934,79.67397492,11.98,95.83,-4.91,0.52,0.008,,18.07008876,79.67396298,46.371853058653166,15.12870627984734,267.71287339034365,5.599999904632569
5661,01 12 45.37,-37 51 23.1,5.95,18.1890296,-37.85640391,13.62,88.99,-30.76,0.71,0.281,P,18.18930355,-37.85647867,183.62992487736707,60.33553242449317,-141.17351195303678,5.949999809265137
5737,01 13 43.80,+07 34 31.8,5.21,18.43250986,7.57548895,22.09,141.66,-55.62,2.04,0.32,D,18.4328572,7.57535376,138.78488285757894,46.25503696968838,19.45559261696353,5.210000038146973
5742,01 13 44.94,+24 35 01.6,4.67,18.43723014,24.58376482,8.64,18.58,-21.26,0.81,1.047,,18.4372798,24.58371315,325.5009277489266,108.5148351460533,156.97176418796192,4.670000076293945
5778,01 14 07.65,+16 08 00.8,5.97,18.53186747,16.13354221,6.52,-30.59,-26.18,0.79,-0.082,,18.53179007,16.13347858,455.4028574464428,152.65743217982802,138.93864578498955,5.96999979019165
5799,01 14 23.97,-07 55 24.6,5.14,18.59986241,-7.9235004,41.01,123.67,277.58,0.89,0.448,,18.60016589,-7.92282573,74.91752275197562,25.212349986478987,-8.414809352732085,5.139999866485596
5833,01 14 49.18,-00 58 27.5,5.7,18.70491873,-0.97429411,22.79,-14.55,205.45,0.8,0.428,,18.70488336,-0.97379475,135.4703486947155,45.867140458238104,2.4323433125997806,5.699999809265136
5862,01 15 10.57,-45 31 55.5,4.97,18.79403213,-45.53209717,66.43,664.47,178.12,0.64,0.571,,18.79633762,-45.53166422,33.15421254683834,11.282767373160238,-34.37696547362048,4.969999790191651
5896,01 15 45.50,-68 52 34.5,4.25,18.93956391,-68.87623708,48.94,411.11,127.43,0.53,0.48,,18.94233654,-68.87592733,24.49303885770936,8.404750810067943,-61.37290723021616,4.25
5926,01 16 11.90,+71 44 37.8,5.87,19.04959061,71.74384538,0.22,-1.59,-1.18,0.59,2.042,,19.04957827,71.74384251,4387.818787901828,1515.095822960202,14072.314866719566,5.869999885559082
5951,01 16 36.35,-02 30 00.8,5.42,19.15144476,-2.5002128,12.74,-100.62,-63.95,0.72,0.888,,19.15119996,-2.50036823,241.64201233324343,83.91917100574163,-6.697347991199791,5.420000076293945
6061,01 17 47.98,+03 36 52.3,5.13,19.4499337,3.61452038,14.83,-48.38,-22.37,0.86,0.071,,19.44981588,3.61446601,206.8676013734496,73.0522200192827,13.858533692671807,5.130000114440919
6193,01 19 27.98,+27 15 50.7,4.74,19.86657455,27.26408682,10.49,26.21,-11.62,0.77,0.032,,19.86664622,27.26405858,259.80638479777537,93.8772512527572,142.3623764412088,4.739999771118164
6226,01 19 48.29,-00 30 32.4,5.87,19.9512172,-0.5089949,8.27,5.35,-13.91,1.28,0.635,,19.9512302,-0.50902871,370.52300341549,134.50212738537024,3.5018819676786594,5.869999885559083
6242,01 20 04.92,+58 13 53.8,4.95,20.02049027,58.2316161,1.4,-1.31,-2.19,0.68,0.683,P,20.02048422,58.23161078,1151.8775108511095,419.7159184699775,1979.7125625752094,4.949999809265137
6315,01 21 07.35,+28 44 18.2,5.23,20.28064145,28.73838983,9.49,28.53,-75.19,0.82,1.396,,20.28072053,28.73820708,282.5332987736507,104.40364027705317,165.16798591619894,5.230000019073486
6411,01 22 20.39,+45 31 43.5,4.87,20.58497087,45.5287566,16.68,32.21,8.73,0.7,1.077,,20.58508262,45.52877782,128.1763163653643,48.13990993227524,139.46898580211467,4.869999885559082
6492,01 23 24.95,+20 28 08.4,5.97,20.85396862,20.4689899,3.94,-5.59,-9.3,0.68,1.677,,20.85395412,20.4689673,724.3889681756549,275.95046754892667,289.34612920263635,5.969999790191651
6502,01 23 30.97,-30 56 43.8,5.84,20.87903356,-30.94550599,3.67,-15.51,-45.83,0.71,1.612,,20.87898961,-30.94561738,725.51118952875,276.7417410941214,-431.38712400343064,5.840000152587891
6514,01 23 40.56,+37 42 54.0,5.6,20.91898254,37.71499034,15.43,81.77,-19.64,0.73,0.276,,20.91923378,37.7149426,156.1168868219434,59.67456899848845,129.24519284665445,5.599999904632569
6537,01 24 01.45,-08 10 57.9,3.6,21.00604671,-8.18275372,28.48,-78.38,-206.88,0.77,1.065,,21.00585424,-8.18325655,105.86611632171609,40.651003289537655,-15.569001342594898,3.599999904632569
6564,01 24 20.48,-06 54 52.8,5.92,21.08535375,-6.91466853,22.33,31.05,5.12,0.95,0.407,,21.08542977,-6.91465609,135.680965619795,52.31502810346214,-12.940627090218474,5.920000076293945
6592,01 24 40.77,-41 29 32.9,5.42,21.16988858,-41.49245885,13.22,16.95,-36.94,0.64,1.03,,21.16994358,-41.49254863,174.83894714259677,67.70982286628582,-160.1759658583169,5.420000076293945
6631,01 25 05.28,-64 22 10.0,5.92,21.27198122,-64.3694363,3.23,23.15,-17.1,0.55,1.561,,21.2721113,-64.36947786,417.74062096904703,162.63512828678293,-904.270254716951,5.920000076293945
6670,01 25 37.21,-14 35 55.5,4.9,21.40503869,-14.59875437,11.31,42.54,-17.25,0.68,1.231,,21.40514554,-14.5987963,261.0515364199845,102.33147814658652,-66.80524519071949,4.900000095367432
6686,01 25 48.60,+60 14 07.5,2.66,21.45251267,60.23540347,32.81,297.24,-49.49,0.62,0.16,P,21.45396795,60.23528317,45.908748937846106,18.03998611201566,86.2516362447852,2.6600000858306885
6692,01 25 55.90,+68 07 47.8,4.72,21.48293404,68.12994739,16.89,75.07,26.82,0.56,1.047,,21.48342387,68.13001258,66.90312672503539,26.330802090264086,179.12263882142557,4.71999979019165
